38,6,9.9,0.55,1.6,2.9,0,0,0.68,0.7,1.1,2.6,1,1.6,0.2,0.2,0.6,0.3,0.9,4,22,16,17.2,0.142
57,1,11.2,0.53,1.6,3,0.2,0.4,0.64,0.6,0.9,2.1,0.6,1.5,0.7,0.5,0.2,0.6,0.8,3.9,39,18,15.4,0.126
75,9,12.9,0.41,1.3,3.2,0.1,0.6,0.78,0.9,1.2,1.8,0.5,1.3,0.7,0.4,0.1,0.5,1.1,3.7,55,20,10.2,0.092
6,0,8,0.36,1.3,3.7,0.2,0.7,0.83,0.8,1,1.3,0.7,0.7,0,0,0.2,0,0.3,3.7,6,0,11.8,0.042
38,2,8.5,0.41,1.3,3.3,0,0,0.64,0.5,0.7,1.6,0.6,1.1,0.3,0.2,0.4,0.4,1.2,3.2,12,26,9.8,-0.012
33,0,7.3,0.39,1.1,2.8,0.5,1.2,0.78,0.2,0.3,0.4,0.1,0.3,0.5,0.2,0,0.4,0.5,2.9,15,18,8.2,-0.002
33,0,8.2,0.32,0.9,2.8,0.2,0.8,0.47,0.3,0.6,0.8,0.3,0.6,0.9,0.4,0.2,0.3,1.1,2.2,23,10,6.2,-0.031
15,0,6.3,0.36,0.9,2.6,0.2,0.8,0.5,0.1,0.1,0.5,0.1,0.5,0.9,0.3,0,0.3,0.7,2.1,13,2,8.3,0.028
52,3,10.7,0.47,0.8,1.7,0,0,0.59,0.3,0.5,2.6,1,1.6,0.3,0.2,0.2,0.5,1.6,1.9,14,38,7.9,0.037
17,0,4.4,0.28,0.4,1.5,0.1,0.6,0.92,0.6,0.7,0.6,0,0.6,0.6,0.1,0,0.5,0.3,1.6,8,9,7,-0.066
9,0,7.8,0.38,0.7,1.8,0,0,0.5,0.2,0.4,2.8,1.6,1.2,0.2,0,0.3,0.9,2.1,1.6,4,5,4,-0.031
8,0,3.5,0.6,0.8,1.3,0,0.1,0,0,0,1.3,0.3,1,0.3,0.1,0,0.3,0.1,1.5,3,5,20.3,0.131
9,0,4.3,0.27,0.4,1.7,0.1,0.4,0.67,0.4,0.7,0.2,0,0.2,0.3,0.1,0,0.2,0.6,1.4,9,0,2,-0.081
70,1,9.9,0.38,0.6,1.5,0,0.1,0.44,0.2,0.5,2,0.8,1.2,0.6,0.3,0.4,0.6,1.1,1.3,35,35,6.6,-0.003
14,0,3.1,0.26,0.4,1.6,0.2,0.9,0,0,0,0.4,0,0.4,0.1,0,0.2,0.3,0.3,1.1,5,9,-1.9,-0.234
11,0,3.3,0.25,0.5,1.8,0,0,0,0,0,1.1,0.4,0.7,0.3,0.1,0.1,0,0.3,0.9,3,8,11,0.009
10,0,2.8,0.27,0.3,1.1,0,0.6,0,0,0,0,0,0,0.2,0.1,0.1,0.3,1,0.6,9,1,-8.6,-0.226
78,65,34.3,0.46,5.3,11.6,1.7,4.3,0.85,3.8,4.5,2.6,0.6,2,2.8,1,0.4,2.1,2.2,16.1,19,59,14.9,0.082
72,12,26.5,0.43,3.7,8.6,1.5,3.4,0.89,2.9,3.2,1.8,0.2,1.6,3.5,0.6,0,1.7,1.9,11.8,30,42,14.9,0.128
82,56,28.1,0.5,4.3,8.7,0,0.1,0.69,2.4,3.5,7.4,2.9,4.5,1.1,0.6,0.7,1.8,3.8,11.1,17,65,13.9,0.057
82,82,32,0.42,3.4,8.1,1.4,3.8,0.77,1.8,2.4,2.8,0.5,2.3,4.9,2,0.1,2,2.9,10,43,39,13.3,0.095
7,0,18.6,0.52,3.7,7.1,0,0,0.77,1.4,1.9,4.6,1.4,3.1,0.9,0.4,0.7,0.4,1.4,8.9,2,5,19.8,0.157
77,42,25.2,0.45,3.2,7,1.1,2.6,0.83,1,1.2,2.3,0.2,2.1,1.2,1,0.2,0.9,2,8.4,56,21,10.7,0.108
75,19,24,0.42,3.2,7.7,1,2.8,0.7,0.6,0.9,3.1,0.5,2.7,0.9,0.5,0.5,1,1.7,8.1,33,42,9,0.024
63,22,17.9,0.46,3.2,6.8,0,0.1,0.72,1.6,2.2,5.8,2,3.7,0.8,0.7,1.2,1.3,2.2,7.9,21,42,16.9,0.069
79,2,16,0.5,3.2,6.4,0,0.1,0.77,1.3,1.7,3.7,1.6,2.2,0.4,0.3,0.7,0.6,2.3,7.7,41,38,17.9,0.146
66,30,19.9,0.39,2.4,6.2,1,2.9,0.85,1.5,1.8,4.7,1.6,3.1,0.8,0.7,0.3,1,2.4,7.4,28,38,13.6,0.09
82,52,25.8,0.46,2.8,6,0,0,0.73,1.7,2.3,5.9,2.3,3.6,1.1,1.1,0.5,1.2,2.5,7.2,34,48,12.3,0.092
75,14,15.2,0.49,2.5,5.2,0,0,0.66,1.4,2.2,3.9,1.6,2.3,0.3,0.4,1,0.8,2.1,6.5,17,58,17,0.084
28,2,14.7,0.45,2,4.5,1.1,2.6,0.96,0.9,1,2,0.5,1.5,0.5,0.5,0.1,0.5,1.7,6.1,14,14,13.4,0.119
77,7,16.5,0.4,1.9,4.8,0.3,0.9,0.78,1.5,1.9,2.1,0.4,1.7,1.8,0.6,0.3,1,1.9,5.7,52,25,11.6,0.08
51,5,15.1,0.41,2.2,5.2,0.3,0.8,0.69,1.1,1.6,1.7,0.4,1.3,2.1,0.7,0,1.4,1.6,5.7,13,38,10.1,-0.028
76,63,19.3,0.44,2.5,5.7,0,0,0.67,0.5,0.8,4.6,1.4,3.1,0.6,0.7,0.7,0.6,2.7,5.6,21,55,11.3,0.055
79,76,18.4,0.45,2,4.6,0.8,2.1,0.81,0.5,0.7,2.8,1.1,1.7,0.9,0.6,0.5,0.6,1.8,5.4,52,27,12.9,0.123
56,19,20.8,0.46,2,4.4,0.6,1.7,0.71,0.7,1,2.3,0.6,1.8,1.8,0.8,0.4,1.2,1.4,5.3,17,39,10.2,0.049
44,3,13.3,0.46,1.8,4,0.1,0.3,0.82,1.2,1.4,1.1,0.3,0.8,1.2,0.3,0.2,0.7,0.8,4.9,15,29,12.2,0.046
59,0,12.1,0.42,1.7,4.2,0.3,0.8,0.7,1,1.4,1.9,0.7,1.2,0.7,0.3,0.5,0.9,1.8,4.7,23,36,10.1,0.03
48,7,11.8,0.51,2,3.9,0,0,0.71,0.8,1.1,2.9,1,1.8,0.4,0.3,0.6,0.5,1.5,4.7,27,21,15.2,0.112
2,0,11.5,0.3,1.5,5,0.5,2,1,1,1,2,0.5,1.5,0.5,0.5,0,0,1,4.5,1,1,10.8,0.037
55,1,13.2,0.39,1.6,4.1,0.4,1,0.77,0.9,1.2,1.9,0.6,1.3,2,0.5,0.1,1.3,1.6,4.5,31,24,9.8,0.005
53,0,12.4,0.37,1.3,3.6,0.1,0.5,0.81,1.6,1.9,1.1,0.2,0.9,1.5,0.3,0,1.1,1.5,4.3,34,19,8.2,0.019
62,0,11.4,0.52,1.6,3.1,0,0,0.67,0.7,1.1,2.7,0.8,1.8,0.1,0.2,0.5,0.7,1.3,4,49,13,12.5,0.101
55,4,13.2,0.33,1.4,4.3,0.5,1.8,0.85,0.5,0.6,1.6,0.3,1.2,0.5,0.3,0.3,0.7,1.2,3.8,11,44,5.2,-0.074
15,0,10.3,0.49,1.6,3.3,0,0.1,0.29,0.1,0.5,1.9,0.7,1.1,0.9,0.4,0.5,0.8,1.3,3.3,10,5,12,0.045
60,7,10.2,0.52,1.2,2.3,0,0,0.69,0.8,1.1,2,0.9,1.1,0.1,0.2,0.7,0.5,1.6,3.2,32,28,11.6,0.083
37,2,8.2,0.37,0.8,2.3,0.3,0.7,0.86,0.5,0.6,0.9,0.3,0.7,0.8,0.3,0,0.6,1.2,2.4,19,18,6.7,0.006
31,4,5.9,0.36,0.8,2.2,0,0.1,0.71,0.6,0.9,1,0.3,0.7,0.1,0.2,0.2,0.4,1.1,2.3,11,20,7,-0.018
51,2,8.4,0.43,0.7,1.7,0,0,0.69,0.5,0.7,1.7,0.6,1.1,0.2,0.2,0.1,0.3,1.5,1.9,41,10,7.2,0.094
12,0,4.6,0.32,0.7,2.1,0,0.3,0.38,0.3,0.7,0.3,0,0.3,0.3,0.1,0,0.5,0.7,1.6,8,4,-3.9,-0.225
8,0,2.5,0.36,0.5,1.4,0,0.3,0,0,0.3,0.4,0,0.4,0,0,0.3,0,0.4,1,6,2,4.8,-0.131
6,0,1.3,0.67,0.3,0.5,0,0,0,0,0,0.5,0.3,0.2,0,0.2,0,0.2,0.2,0.7,3,3,26,0.201
3,0,2,0.5,0.3,0.7,0,0,0,0,0,0.3,0,0.3,0.3,0,0,0,0,0.7,2,1,16.1,0.156
6,0,3.2,0.25,0.2,0.7,0,0,0,0,0,0.3,0.2,0.2,0,0,0,0.3,0.5,0.3,2,4,-7.6,-0.233
73,17,25.6,0.45,5.5,12.1,1.6,4.3,0.81,2,2.4,2.9,1,1.9,1.5,0.8,0.2,1,1.7,14.5,33,40,17.4,0.103
81,81,28.9,0.42,4.9,11.8,1,2.7,0.83,2.8,3.3,2.4,0.3,2.1,4.4,1,0,2.9,1.2,13.5,15,66,13,0.002
77,31,25.1,0.45,3.9,8.7,1,2.6,0.67,1.5,2.3,4.5,1,3.6,1.2,0.7,0.2,1.3,1.6,10.3,24,53,13,0.063
80,73,27.9,0.48,3.6,7.5,0.5,1.4,0.71,1.6,2.2,6,2.4,3.6,0.7,1,0.4,1,2.9,9.3,26,54,13.9,0.095
74,4,20.1,0.44,3.4,7.6,1.2,3.4,0.77,0.9,1.2,3,0.5,2.5,1.2,0.5,0.1,0.6,1.1,8.9,38,36,14.1,0.1
56,12,19.4,0.46,3.2,7,1.2,3.1,0.81,1,1.2,1.9,0.7,1.2,2,0.8,0.1,1,2.1,8.6,22,34,14.9,0.097
29,1,17.6,0.36,2.8,7.8,0,0.1,0.74,2.9,3.9,4.8,2.1,2.7,1,0.6,0.3,0.7,2.4,8.5,11,18,14.6,0.07
78,9,22.6,0.4,3.3,8.3,0.4,1.3,0.72,1.3,1.8,4.5,0.6,3.9,2.9,0.6,0.1,1.6,1.6,8.4,10,68,11.5,-0.007
65,8,20.2,0.52,3.1,6,0.5,1.3,0.76,1.6,2.2,1.9,0.6,1.3,3.1,0.7,0,1.3,1.4,8.3,42,23,16.4,0.135
82,23,18.2,0.56,3.4,6,0,0,0.55,1.1,2,6.4,2.4,4,0.8,0.6,0.5,1.4,2.7,7.8,50,32,17.7,0.147
80,1,16.5,0.45,2.8,6.2,0.1,0.7,0.78,1.7,2.2,2.5,1,1.6,0.7,0.4,0.3,1.2,1.3,7.4,39,41,13,0.044
56,2,15.4,0.41,2.6,6.3,1.1,3.1,0.8,1.1,1.3,1.6,0.2,1.4,1.9,0.6,0.1,1.1,0.9,7.3,23,33,14,0.065
56,16,12.5,0.52,2.8,5.3,0.8,2,0.81,0.8,0.9,1.4,0.2,1.2,1.3,0.5,0.2,1,1.5,7.1,36,20,18.5,0.134
76,1,18.2,0.42,2.5,5.9,0.8,2.1,0.87,0.8,0.9,2.1,0.4,1.7,1,0.3,0.1,1,0.9,6.6,15,61,9.6,0.014
47,0,13.3,0.49,2.1,4.3,0,0,0.68,1,1.4,3.7,1.6,2.1,0.4,0.3,0.4,0.6,2,5.2,18,29,15,0.105
69,4,13.3,0.46,2,4.3,0.4,1.4,0.82,0.7,0.8,2.5,0.5,2,0.5,0.4,0.4,0.7,1.7,5.1,22,47,12.8,0.067
81,2,15.7,0.42,1.9,4.5,0.3,0.9,0.72,0.6,0.9,1.6,0.3,1.3,3.3,0.5,0.1,1,1.4,4.7,53,28,11.8,0.071
60,0,12,0.39,1.7,4.5,0.7,2.2,0.8,0.5,0.7,1.7,0.2,1.5,0.7,0.3,0.1,0.4,0.9,4.7,23,37,10.8,0.06
31,4,9.8,0.38,1.5,3.8,0.2,0.7,0.72,1.1,1.5,1.5,0.7,0.8,0.5,0.3,0.1,0.6,0.5,4.1,13,18,11.4,0.015
65,11,11.6,0.45,1.5,3.2,0.2,0.7,0.73,0.8,1.1,2,0.5,1.4,0.7,0.3,0.7,1,1.9,3.9,30,35,10.4,0.054
63,2,11.2,0.5,1.7,3.4,0,0,0.65,0.5,0.8,2.5,0.9,1.7,0.2,0.4,0.3,0.2,1.5,3.9,37,26,14.3,0.129
57,0,9.4,0.46,1.2,2.6,0,0.1,0.67,0.8,1.3,1.4,0.5,0.8,0.3,0.4,0.2,0.3,0.9,3.3,34,23,12.6,0.114
68,13,13,0.59,1.1,1.9,0,0,0.58,0.8,1.4,3.6,1.3,2.3,0.2,0.2,1.3,0.6,2.4,3.1,32,36,12.9,0.109
44,0,9.2,0.35,1,3,0.3,1,0.71,0.6,0.9,1,0.3,0.7,0.4,0.2,0.2,0.4,1.2,3,13,31,7.5,0.002
71,1,11.2,0.4,1.2,3.1,0,0.1,0.62,0.5,0.7,2.1,0.7,1.4,0.5,0.4,0.1,0.3,1.5,2.9,34,37,8.5,0.031
52,4,12.6,0.53,1.1,2,0,0,0.6,0.7,1.2,4.1,2,2.1,0.4,0.3,0.1,0.4,2.2,2.8,15,37,12.4,0.125
51,0,7.5,0.37,1.1,3,0,0.1,0.72,0.5,0.7,1.2,0.4,0.9,0.4,0.1,0.3,0.5,0.5,2.7,36,15,8.5,-0.033
39,4,10.4,0.66,1.1,1.7,0,0,0.9,0.5,0.5,2.5,0.6,1.9,0,0.2,0.4,0.3,1.9,2.7,23,16,12.1,0.156
43,0,8.3,0.36,0.9,2.4,0.1,0.4,0.75,0.8,1.1,1.3,0.3,0.9,0.3,0.2,0.2,0.3,0.6,2.6,27,16,9.7,0.056
10,0,3.9,0.42,1,2.4,0.2,0.4,0.57,0.4,0.7,0.2,0.1,0.1,0.5,0,0,0.4,0.6,2.6,5,5,11.9,-0.036
25,0,5.2,0.4,0.8,2.1,0.2,0.6,0.85,0.4,0.5,0.7,0.3,0.4,0.5,0.3,0.1,0.6,0.5,2.3,18,7,13.2,0.029
20,0,5.8,0.39,0.8,2,0.3,1.1,0.67,0.2,0.3,0.9,0.4,0.5,0.3,0.3,0.2,0.3,0.5,2,14,6,12.3,0.083
8,0,4,0.4,0.5,1.3,0,0.3,0.5,0.3,0.5,0.3,0,0.3,0.1,0,0.3,0.1,0.5,1.3,6,2,5.2,-0.093
13,0,4.2,0.37,0.5,1.5,0,0,0,0,0,0.8,0.2,0.5,0.1,0.2,0,0.3,1,1.1,10,3,0.7,-0.077
42,18,24.5,0.38,4.6,11.9,0.8,3,0.87,1.7,2,2.5,0.7,1.8,2.8,0.9,0.1,2,1.5,11.7,17,25,11.8,-0.026
80,48,27.8,0.55,3.8,6.9,0,0,0.62,1.8,2.9,7.5,3.1,4.4,1.3,1.2,0.6,1,2.5,9.4,30,50,18,0.143
79,63,26.2,0.4,3.4,8.6,1.3,3.7,0.7,0.8,1.2,3,0.6,2.4,1.9,0.7,0.7,1.2,2.1,9,17,62,10.2,0.03
65,17,24.6,0.58,3.3,5.7,0,0,0.56,1.1,2,7.1,2.6,4.5,0.6,0.6,1,0.7,2.8,7.7,16,49,15.8,0.119
78,14,23,0.43,2.9,6.8,0.2,0.6,0.81,1.3,1.6,3.9,0.5,3.4,2,0.6,0.2,1,1.8,7.2,40,38,10.8,0.06
78,27,19.7,0.52,2.8,5.3,0,0,0.6,1.3,2.2,5.3,2.2,3.1,0.5,0.4,0.9,1,3.2,6.8,25,53,13.8,0.091
81,25,22.7,0.42,2.5,6,0.4,1.4,0.74,1.2,1.6,2.8,0.8,1.9,3.6,1.1,0.3,2.4,1.6,6.7,32,49,10.8,0.008
52,6,16.7,0.56,2.9,5.1,0,0,0.71,0.6,0.8,3.8,1.7,2.2,0.8,0.3,0.7,0.6,1.5,6.3,29,23,16.7,0.134
81,14,17.9,0.39,2,5,0.6,1.8,0.77,1.1,1.5,3.3,0.9,2.4,0.7,0.7,0.3,1.3,1.5,5.6,31,50,9.6,0.022
65,14,16.4,0.55,2.1,3.9,0,0,0.67,1,1.6,3.9,1.5,2.4,0.5,0.4,0.6,0.6,1.8,5.3,15,50,15.3,0.119
25,9,16.1,0.45,1.8,4.1,0,0.1,0.64,0.7,1.1,3.4,0.7,2.7,0.8,0.6,0.5,1,1.4,4.4,7,18,10.1,0.015
38,16,13.9,0.41,1.7,4.2,0.1,0.4,0.64,0.9,1.4,1,0.2,0.7,0.5,0.3,0.1,0.3,1.3,4.3,19,19,7,0.021
60,12,14.5,0.43,1.9,4.5,0,0,0.56,0.5,0.8,3,1,2,0.3,0.4,1.2,0.6,2,4.3,28,32,11,0.057
58,18,17.8,0.44,1.7,3.8,0,0,0.66,0.7,1.1,3.1,1.4,1.7,0.7,0.4,1.5,0.8,2.5,4.1,28,30,9.7,0.032
49,0,13.1,0.38,1.6,4.2,0.3,1.3,0.73,0.4,0.5,2.9,0.8,2.1,0.6,0.3,0.3,0.3,1.6,3.9,29,20,10.1,0.048
42,0,10,0.36,1.3,3.7,0.4,1.4,0.79,0.8,1,1.7,0.5,1.1,0.7,0.3,0.2,0.5,1,3.8,10,32,10.8,0.035
49,3,9.4,0.66,1.6,2.3,0,0,0.7,0.5,0.8,2,0.7,1.2,0.5,0.3,0.3,0.4,1,3.6,22,27,18.8,0.167
26,2,11,0.38,1.2,3.1,0.7,1.8,0.78,0.5,0.7,0.9,0.1,0.8,0.7,0.1,0.2,0.5,0.9,3.6,17,9,8.5,0.051
70,1,12.3,0.41,1.4,3.3,0.4,1.2,0.77,0.5,0.6,1,0.2,0.9,2.2,0.3,0.1,1,1.2,3.6,41,29,9.4,0.03
20,0,5.9,0.41,1.1,2.6,0.1,0.3,0.78,0.9,1.2,1.4,0.8,0.6,0.1,0.2,0.3,0.3,0.4,3.1,15,5,14.4,0.036
12,0,9.6,0.33,1.1,3.3,0,0.4,0.79,0.9,1.2,1.5,0.1,1.4,1.8,0.3,0,1.3,1.2,3.1,3,9,5.5,-0.093
38,0,7.3,0.46,1.2,2.7,0.1,0.3,0.59,0.3,0.6,0.9,0.3,0.7,1.2,0.1,0,1,0.8,2.9,20,18,9.3,-0.044
66,6,11.1,0.41,1.1,2.7,0.3,0.8,0.71,0.4,0.5,1.3,0.3,1,0.4,0.3,0.2,0.2,1,2.8,35,31,8.5,0.06
3,0,11,0.25,1.3,5.3,0,1.7,0,0,0,1.3,0.7,0.7,0.3,0.3,0,0,1,2.7,0,3,0.1,-0.154
58,1,10.9,0.45,1.1,2.5,0,0,0.71,0.4,0.5,2.6,1.4,1.2,0.2,0.3,0.5,0.7,2.2,2.7,15,43,8.4,0.017
3,0,7,0.33,0.7,2,0,0.3,1,1,1,1,0.7,0.3,0.7,0.3,0,1,0.3,2.3,0,3,9.2,-0.047
18,0,7.5,0.31,0.8,2.5,0,0.2,0.82,0.8,0.9,1.4,0.3,1.1,1.1,0.3,0.2,0.6,0.4,2.3,10,8,10.6,0.007
41,0,5.2,0.49,0.8,1.6,0,0,0.74,0.4,0.6,1,0.5,0.6,0.2,0.1,0.2,0.5,1.1,2,29,12,11,0.057
19,0,7.1,0.37,0.7,1.8,0.3,0.8,0.75,0.3,0.4,0.6,0.1,0.6,1.4,0.3,0,0.4,0.8,1.9,5,14,10.8,0.065
30,0,5.4,0.34,0.8,2.2,0,0.2,0.5,0.2,0.4,0.6,0.1,0.4,0.4,0.3,0,0.5,0.7,1.7,21,10,2.2,-0.139
5,0,4.8,0.43,0.6,1.4,0.2,0.8,0.5,0.2,0.4,0.2,0,0.2,0.6,0.2,0,1.4,0,1.6,2,3,-1.2,-0.314
24,0,5.7,0.27,0.6,2.3,0.1,0.7,0.33,0.1,0.4,1.3,0.3,1,0.3,0.1,0.1,0.3,0.6,1.5,11,13,1,-0.143
2,0,5.5,0.33,0.5,1.5,0,0,0,0,0,1.5,0.5,1,0,0,0,1,1,1,2,0,-6.4,-0.246
18,0,7.8,0.53,0.4,0.8,0,0,0.5,0.1,0.2,1.9,0.7,1.2,0.2,0.3,0.4,0.4,1.7,1,11,7,7,0.066
16,0,4.9,0.8,0.3,0.3,0,0,0.5,0.4,0.8,0.4,0.1,0.3,0,0.1,0.3,0.2,1.1,0.9,3,13,5.3,0.046
12,0,4.9,0.2,0.3,1.3,0,0,0,0,0.2,1.2,0.6,0.6,0.2,0.2,0.2,0.3,0.4,0.5,1,11,2,-0.142
66,25,27.2,0.37,4.3,11.6,1,3.4,0.79,2.5,3.2,3.5,0.5,3.1,4.4,0.9,0.3,1.8,1.2,12.1,7,59,14.9,0.009
63,57,28.6,0.45,3.9,8.7,1,2.8,0.55,0.7,1.2,4.8,1.4,3.3,2.1,1.2,0.5,1.3,2.3,9.5,33,30,13.3,0.09
66,15,21.5,0.41,3.1,7.5,0.6,2.1,0.7,2.1,3,4.7,1.2,3.5,0.6,0.5,0.5,1.2,1.4,8.8,26,40,12.9,0.059
60,25,23.7,0.44,3.2,7.4,0,0,0.55,1.8,3.2,6.5,3.1,3.4,0.5,0.5,1,1.4,2.2,8.2,18,42,13.3,0.038
61,7,18.6,0.39,2.8,7.3,1.3,3.5,0.83,0.7,0.8,1.2,0.3,0.9,1.8,0.5,0,1.1,1.2,7.6,20,41,10.8,0.012
63,7,19.5,0.4,2.8,6.9,0.7,2,0.72,1.2,1.7,4.4,1.1,3.3,1,0.7,0.7,1.1,2.8,7.4,31,32,12.1,0.059
59,0,15.9,0.43,2.6,6.1,0.3,0.8,0.73,1.8,2.4,2.2,1,1.3,0.9,0.5,0.1,0.9,1.4,7.2,33,26,14,0.076
65,2,19.4,0.39,2.7,6.9,0.3,1.2,0.78,1,1.3,1.4,0.3,1.1,2,0.7,0,1.6,1.9,6.8,46,19,7.9,0
51,28,17.5,0.45,2.5,5.7,0.1,0.4,0.87,0.7,0.8,1.3,0.2,1.2,3.3,0.6,0.1,1.2,1.7,5.8,15,36,12.4,0.028
51,15,15.9,0.45,2.6,5.7,0.1,0.2,0.53,0.4,0.7,4.8,1.7,3.1,0.6,0.4,0.7,0.6,2.2,5.5,26,25,14.3,0.109
63,41,23.1,0.46,2,4.4,0,0,0.48,1.1,2.3,5.8,1.8,4,0.4,0.3,1.8,1.1,2.3,5.2,7,56,10.6,0.019
42,9,11.4,0.47,1.9,4,0.1,0.5,0.82,1,1.3,2.4,0.7,1.7,0.5,0.3,0.2,0.7,1.1,5,21,21,14.2,0.087
42,23,13.5,0.42,2.1,5,0,0,0.56,0.7,1.2,3.3,1.3,2,0.4,0.4,0.5,0.9,2,4.9,14,28,10.4,-0.014
46,12,12.1,0.51,2.1,4.2,0.1,0.2,0.75,0.5,0.6,2.6,1,1.6,0.5,0.3,0.4,0.4,1.5,4.7,22,24,15.3,0.122
57,20,18.9,0.54,2.1,3.8,0,0,0.53,0.6,1.1,4.4,1.8,2.6,0.8,0.7,0.6,1.1,2.7,4.7,19,38,11.5,0.076
66,51,21.7,0.37,1.8,4.7,0.7,1.9,0.68,0.5,0.7,3.5,0.7,2.9,0.7,1.1,0.5,0.6,2.7,4.6,20,46,8.3,0.052
66,0,13.2,0.5,1.8,3.6,0,0,0.67,1.1,1.6,4.2,1.6,2.6,0.1,0.3,0.3,0.8,1.3,4.6,36,30,14.5,0.095
43,5,14.8,0.51,1.8,3.5,0,0,0.65,1,1.5,3.6,1.5,2.1,0.3,0.5,0.3,0.5,1.4,4.6,10,33,14.5,0.101
26,2,9.9,0.43,1.8,4.3,0.7,1.8,0.4,0.1,0.2,2.4,0.4,2,0.8,0.2,0.1,0.6,0.6,4.4,14,12,13.9,0.055
37,4,14.6,0.42,1.7,4,0.5,1.6,0.62,0.4,0.7,3.9,1.3,2.6,0.3,0.6,0.5,0.5,1.3,4.4,18,19,13.7,0.127
40,0,10.5,0.39,1.7,4.4,0.7,1.9,0.92,0.3,0.3,0.8,0.1,0.7,0.5,0.1,0,0.5,0.8,4.4,24,16,8.4,0.011
41,15,15.2,0.47,1.9,4.1,0,0,0.79,0.3,0.3,4.2,1.1,3,0.8,0.3,0.4,0.5,1.8,4.1,22,19,12.7,0.124
44,4,12.3,0.37,1.5,4.1,0.3,1,0.71,0.5,0.6,1.3,0.4,0.9,1.4,0.4,0.1,1,1.3,3.8,17,27,7.8,-0.029
64,0,12.2,0.4,1.4,3.4,0.2,0.7,0.71,0.7,0.9,1.4,0.2,1.3,2,0.4,0,0.8,0.8,3.6,20,44,11.9,0.042
19,0,12.8,0.39,1.2,3.1,0.1,0.5,0.82,0.7,0.9,1.4,0.5,0.9,1.6,0.4,0.2,0.9,1.2,3.3,3,16,9.3,0.024
36,0,8.3,0.45,1.5,3.4,0,0,0.67,0.2,0.3,1.6,0.6,1.1,0.2,0.1,0.4,0.4,0.7,3.2,21,15,11.4,0.032
45,0,11.1,0.32,1.1,3.5,0.3,1.4,0.86,0.6,0.6,1.2,0.3,0.9,1.6,0.6,0,0.8,0.7,3.1,34,11,9.2,0.011
38,0,8.7,0.38,1.1,3,0.4,1.2,1,0.2,0.2,0.9,0.1,0.8,0.9,0.3,0.1,0.6,0.9,2.9,24,14,8.8,0.031
19,0,8.9,0.43,0.9,2.2,0.2,0.5,0.67,0.3,0.5,0.8,0.1,0.7,1.1,0.1,0,1,0.8,2.4,7,12,5.2,-0.045
24,0,5,0.39,1,2.5,0.2,0.5,0.71,0.2,0.3,1,0.2,0.8,0.1,0.1,0.1,0.3,0.4,2.4,16,8,12,0.004
17,0,7.4,0.3,0.9,3.2,0.1,1,0.75,0.4,0.5,0.9,0.3,0.6,0.2,0.1,0.1,0.2,0.7,2.4,8,9,3.8,-0.083
28,0,8.5,0.35,0.9,2.6,0.1,0.5,0.79,0.4,0.5,0.5,0.1,0.5,1.1,0.3,0,1,0.6,2.3,18,10,3.3,-0.105
23,0,5.9,0.54,0.8,1.5,0,0,0.57,0.3,0.6,1.5,0.6,0.9,0.2,0.2,0.2,0.1,0.4,2,5,18,18.2,0.161
29,1,9.2,0.31,0.8,2.4,0.1,0.5,0.65,0.4,0.6,0.9,0.2,0.7,1.2,0.2,0.1,0.4,0.6,2,21,8,6.9,0.001
14,0,6,0.29,0.6,2.2,0.1,0.9,0,0,0.1,0.9,0.2,0.6,0.1,0.1,0.2,0.4,0.4,1.4,7,7,1.7,-0.145
10,0,4.6,0.36,0.5,1.4,0,0,0.44,0.4,0.9,0.9,0.6,0.3,0.5,0.2,0.2,0.2,0.4,1.4,5,5,14.6,0.06
15,0,5.9,0.33,0.5,1.6,0.1,0.2,0.6,0.2,0.3,0.9,0.2,0.7,0.5,0.3,0.2,0.1,0.2,1.3,5,10,10.4,0.013
61,48,28.8,0.41,5.5,13.4,1,3.3,0.75,2.6,3.5,2.4,0.4,2.1,3,1,0.3,2,1.9,14.7,20,41,13.7,0.025
56,46,31.2,0.41,5,12.3,1.6,4.2,0.79,2.2,2.8,3.8,0.8,3,2.4,0.9,0.5,1.6,2,13.9,21,35,13.6,0.082
81,81,25.4,0.44,3.4,7.8,0.6,1.8,0.76,1.8,2.3,4.1,0.7,3.5,1.2,0.6,0.2,1.2,1.7,9.2,46,35,11,0.065
78,77,26,0.46,3.6,7.9,0,0.1,0.75,1.8,2.4,5.8,1.7,4.2,1.5,0.7,0.9,1.3,2.1,9,20,58,14,0.051
82,74,28,0.43,3.4,7.8,0.9,2.4,0.81,1.2,1.5,4,1.3,2.7,0.9,0.7,0.5,1.2,2.6,8.8,29,53,10,0.048
76,59,26,0.46,3.4,7.4,0.4,1.5,0.57,1,1.7,4.4,1.6,2.8,0.7,1.2,0.8,0.9,1.9,8.2,18,58,12.5,0.059
77,55,26.3,0.44,3.2,7.3,0,0.1,0.76,1.6,2,5.7,2.1,3.6,1.2,0.5,0.9,1.2,3.3,7.9,24,53,11,0.048
75,28,16.7,0.53,3.4,6.5,0,0,0.8,1,1.3,3.4,0.9,2.5,0.6,0.3,0.4,1.1,1.8,7.8,18,57,15.1,0.065
